Run_ID,Test_Start,Station_ID,Serial_Number,Test_Socket,Test_Status,Test_Time_Sec,Step_Name,Data
1993,2022-08-12T08:54:29.000Z,BRM-DQ1VH63,352C4592,-1,Passed,609,Apply DUT Power,0.124
1994,2022-08-12T09:05:18.000Z,BRM-DQ1VH63,352C4593,-1,Passed,786,Apply DUT Power,0.116
1995,2022-08-12T09:19:03.000Z,BRM-DQ1VH63,352C4594,-1,Passed,2693,Apply DUT Power,0.137
1996,2022-08-12T11:45:59.000Z,BRM-DQ1VH63,352C4595,-1,Passed,1145,Apply DUT Power,0.159
1997,2022-08-12T12:06:47.000Z,BRM-DQ1VH63,352C4596,-1,Passed,1068,Apply DUT Power,0.125
1998,2022-08-12T12:37:58.000Z,BRM-DQ1VH63,352C4597,-1,Passed,1443,Apply DUT Power,0.134
1999,2022-08-13T03:49:48.000Z,BRM-DQ1VH63,352C4598,-1,Passed,1491,Apply DUT Power,0.135
2000,2022-08-13T04:16:22.000Z,BRM-DQ1VH63,352C4599,-1,Failed,624,Apply DUT Power,0.116
2001,2022-08-13T05:37:48.000Z,BRM-DQ1VH63,352C4600,-1,Passed,650,Apply DUT Power,0.132
2002,2022-08-13T05:53:38.000Z,BRM-DQ1VH63,352C4601,-1,Passed,1064,Apply DUT Power,0.135
2003,2022-08-13T06:13:17.000Z,BRM-DQ1VH63,352C4590,-1,Failed,759,Apply DUT Power,0.135
2004,2022-08-13T07:27:43.000Z,BRM-DQ1VH63,352C4599,-1,Failed,716,Apply DUT Power,0.125
2005,2022-08-15T13:21:14.000Z,BRM-DQ1VH63,352C4599,-1,Passed,616,Apply DUT Power,0.121
2006,2022-08-15T13:34:37.000Z,BRM-DQ1VH63,352C1130,-1,Passed,533,Apply DUT Power,0.132
2007,2022-08-16T10:08:41.000Z,BRM-DQ1VH63,352C3471,-1,Passed,550,Apply DUT Power,0.127
2008,2022-08-16T12:19:40.000Z,BRM-DQ1VH63,352C2188,-1,Passed,608,Apply DUT Power,0.113
2010,2022-08-17T13:26:32.000Z,BRM-DQ1VH63,352C3004,-1,Passed,536,Apply DUT Power,0.112
2011,2022-08-18T10:47:23.000Z,BRM-DQ1VH63,352C2563,-1,Passed,564,Apply DUT Power,0.119
2013,2022-08-18T13:29:11.000Z,BRM-DQ1VH63,352C1949,-1,Passed,553,Apply DUT Power,0.108
2014,2022-08-18T14:19:08.000Z,BRM-DQ1VH63,352C3459,-1,Passed,519,Apply DUT Power,0.124
2015,2022-08-23T13:09:42.000Z,BRM-DQ1VH63,352C4590,-1,Passed,625,Apply DUT Power,0.117
2016,2022-08-23T13:22:11.000Z,BRM-DQ1VH63,352C4602,-1,Passed,588,Apply DUT Power,0.135
2017,2022-08-23T13:38:37.000Z,BRM-DQ1VH63,352C4603,-1,Passed,594,Apply DUT Power,0.141
2018,2022-08-23T13:49:01.000Z,BRM-DQ1VH63,352C4604,-1,Passed,621,Apply DUT Power,0.122
2019,2022-08-23T14:00:05.000Z,BRM-DQ1VH63,352C4605,-1,Passed,1150,Apply DUT Power,0.121
2020,2022-08-23T14:24:39.000Z,BRM-DQ1VH63,352C4606,-1,Passed,685,Apply DUT Power,0.141
2021,2022-08-23T14:38:30.000Z,BRM-DQ1VH63,352C4607,-1,Passed,578,Apply DUT Power,0.123
2022,2022-08-23T15:06:48.000Z,BRM-DQ1VH63,352C4608,-1,Passed,653,Apply DUT Power,0.124
2023,2022-08-23T15:28:10.000Z,BRM-DQ1VH63,352C4609,-1,Passed,602,Apply DUT Power,0.125
2024,2022-08-23T15:38:30.000Z,BRM-DQ1VH63,352C4610,-1,Passed,618,Apply DUT Power,0.13
2025,2022-08-23T15:54:03.000Z,BRM-DQ1VH63,352C4611,-1,Passed,620,Apply DUT Power,0.132
2026,2022-08-24T04:09:01.000Z,BRM-DQ1VH63,352C4612,-1,Passed,638,Apply DUT Power,0.141
2027,2022-08-24T04:20:07.000Z,BRM-DQ1VH63,352C4613,-1,Passed,573,Apply DUT Power,0.115
2029,2022-08-24T04:37:53.000Z,BRM-DQ1VH63,352C4615,-1,Passed,560,Apply DUT Power,0.133
2030,2022-08-24T04:47:43.000Z,BRM-DQ1VH63,352C4614,-1,Passed,551,Apply DUT Power,0.119
2031,2022-08-24T04:57:11.000Z,BRM-DQ1VH63,352C4616,-1,Passed,567,Apply DUT Power,0.133
2032,2022-08-24T05:06:50.000Z,BRM-DQ1VH63,352C4617,-1,Passed,619,Apply DUT Power,0.127
2033,2022-08-24T05:23:03.000Z,BRM-DQ1VH63,352C4618,-1,Passed,687,Apply DUT Power,0.126
2034,2022-08-24T05:34:51.000Z,BRM-DQ1VH63,352C4619,-1,Passed,593,Apply DUT Power,0.133
2035,2022-08-24T05:44:55.000Z,BRM-DQ1VH63,352C4620,-1,Passed,593,Apply DUT Power,0.136
2036,2022-08-24T05:55:08.000Z,BRM-DQ1VH63,352C4621,-1,Passed,621,Apply DUT Power,0.123
2037,2022-08-24T06:06:37.000Z,BRM-DQ1VH63,352C4622,-1,Passed,693,Apply DUT Power,0.148
2038,2022-08-24T06:21:26.000Z,BRM-DQ1VH63,352C4623,-1,Passed,795,Apply DUT Power,0.144
2039,2022-08-24T06:37:58.000Z,BRM-DQ1VH63,352C4624,-1,Passed,795,Apply DUT Power,0.143
2040,2022-08-24T07:03:52.000Z,BRM-DQ1VH63,352C4625,-1,Passed,748,Apply DUT Power,0.155
2041,2022-08-24T07:19:10.000Z,BRM-DQ1VH63,352C4626,-1,Passed,853,Apply DUT Power,0.146
2042,2022-08-24T07:50:22.000Z,BRM-DQ1VH63,352C4627,-1,Passed,895,Apply DUT Power,0.13
2043,2022-08-24T08:39:14.000Z,BRM-DQ1VH63,352C4628,-1,Passed,775,Apply DUT Power,0.14
2044,2022-08-24T08:57:09.000Z,BRM-DQ1VH63,352C4629,-1,Passed,1039,Apply DUT Power,0.132
2045,2022-08-24T09:14:57.000Z,BRM-DQ1VH63,352C4630,-1,Passed,923,Apply DUT Power,0.129
2046,2022-08-24T09:33:57.000Z,BRM-DQ1VH63,352C4631,-1,Passed,726,Apply DUT Power,0.135
2047,2022-08-24T09:50:12.000Z,BRM-DQ1VH63,352C4632,-1,Passed,1526,Apply DUT Power,0.134
2048,2022-08-24T11:00:13.000Z,BRM-DQ1VH63,352C1159,-1,Passed,561,Apply DUT Power,0.123
2049,2022-08-24T11:40:44.000Z,BRM-DQ1VH63,352C4633,-1,Passed,547,Apply DUT Power,0.143
2050,2022-08-24T11:52:01.000Z,BRM-DQ1VH63,352C4634,-1,Passed,595,Apply DUT Power,0.134
2051,2022-08-24T12:13:11.000Z,BRM-DQ1VH63,352C4635,-1,Passed,643,Apply DUT Power,0.134
2052,2022-08-24T12:25:44.000Z,BRM-DQ1VH63,352C4636,-1,Passed,833,Apply DUT Power,0.124
2053,2022-08-24T12:40:14.000Z,BRM-DQ1VH63,352C4637,-1,Passed,863,Apply DUT Power,0.125
2054,2022-08-24T12:56:11.000Z,BRM-DQ1VH63,352C4638,-1,Passed,1015,Apply DUT Power,0.129
2055,2022-08-24T13:15:06.000Z,BRM-DQ1VH63,352C4639,-1,Passed,3286,Apply DUT Power,0.135
2056,2022-08-24T14:10:26.000Z,BRM-DQ1VH63,352C4640,-1,Passed,603,Apply DUT Power,0.126
2057,2022-08-24T14:24:10.000Z,BRM-DQ1VH63,352C4641,-1,Passed,692,Apply DUT Power,0.143
2058,2022-08-24T14:42:56.000Z,BRM-DQ1VH63,352C4642,-1,Passed,906,Apply DUT Power,0.131
2059,2022-08-24T14:59:30.000Z,BRM-DQ1VH63,352C4643,-1,Passed,844,Apply DUT Power,0.135
2060,2022-08-24T15:14:26.000Z,BRM-DQ1VH63,352C4644,-1,Passed,626,Apply DUT Power,0.11
2061,2022-08-24T15:25:54.000Z,BRM-DQ1VH63,352C4645,-1,Passed,644,Apply DUT Power,0.119
2062,2022-08-25T04:01:35.000Z,BRM-DQ1VH63,352C4646,-1,Passed,687,Apply DUT Power,0.134
2063,2022-08-25T04:13:14.000Z,BRM-DQ1VH63,352C4647,-1,Passed,563,Apply DUT Power,0.118
2064,2022-08-25T04:23:00.000Z,BRM-DQ1VH63,352C4648,-1,Passed,564,Apply DUT Power,0.146
2065,2022-08-25T04:32:35.000Z,BRM-DQ1VH63,352C4649,-1,Passed,567,Apply DUT Power,0.123
2066,2022-08-25T04:42:44.000Z,BRM-DQ1VH63,352C4650,-1,Passed,566,Apply DUT Power,0.123
2067,2022-08-25T04:52:31.000Z,BRM-DQ1VH63,352C4651,-1,Passed,573,Apply DUT Power,0.126
2068,2022-08-25T05:02:54.000Z,BRM-DQ1VH63,352C4652,-1,Passed,537,Apply DUT Power,0.14
2069,2022-08-25T07:01:38.000Z,BRM-DQ1VH63,352C4653,-1,Passed,558,Apply DUT Power,0.121
2070,2022-08-25T07:19:43.000Z,BRM-DQ1VH63,352C4655,-1,Passed,867,Apply DUT Power,0.131
2071,2022-08-25T07:37:01.000Z,BRM-DQ1VH63,352C4654,-1,Passed,3353,Apply DUT Power,0.124
2072,2022-08-25T08:36:51.000Z,BRM-DQ1VH63,352C4656,-1,Passed,843,Apply DUT Power,0.115
2073,2022-08-25T08:58:26.000Z,BRM-DQ1VH63,352C4657,-1,Passed,1004,Apply DUT Power,0.136
2074,2022-08-25T09:18:44.000Z,BRM-DQ1VH63,352C4658,-1,Passed,784,Apply DUT Power,0.14
2075,2022-08-25T09:32:24.000Z,BRM-DQ1VH63,352C4659,-1,Passed,812,Apply DUT Power,0.132
2076,2022-08-25T09:48:31.000Z,BRM-DQ1VH63,352C4660,-1,Passed,806,Apply DUT Power,0.117
2077,2022-08-25T10:04:43.000Z,BRM-DQ1VH63,352C4661,-1,Passed,755,Apply DUT Power,0.132
2078,2022-08-25T10:18:35.000Z,BRM-DQ1VH63,352C4662,-1,Passed,662,Apply DUT Power,0.137
2079,2022-08-25T10:30:08.000Z,BRM-DQ1VH63,352C4663,-1,Passed,620,Apply DUT Power,0.13
2080,2022-08-25T12:24:17.000Z,BRM-DQ1VH63,352B6404,-1,Failed,678,Apply DUT Power,0.125
2081,2022-08-25T12:37:30.000Z,BRM-DQ1VH63,352B6404,-1,Passed,564,Apply DUT Power,0.124
2083,2022-08-26T06:25:20.000Z,BRM-DQ1VH63,352C4664,-1,Passed,685,Apply DUT Power,0.414
2084,2022-08-26T06:37:30.000Z,BRM-DQ1VH63,352C4665,-1,Passed,764,Apply DUT Power,0.125
2085,2022-08-26T06:56:21.000Z,BRM-DQ1VH63,352C4666,-1,Passed,861,Apply DUT Power,0.122
2086,2022-08-26T07:11:50.000Z,BRM-DQ1VH63,352C4667,-1,Passed,816,Apply DUT Power,0.128
2087,2022-08-26T07:26:27.000Z,BRM-DQ1VH63,352C4668,-1,Passed,665,Apply DUT Power,0.148
2088,2022-08-26T07:44:55.000Z,BRM-DQ1VH63,352C4669,-1,Passed,678,Apply DUT Power,0.126
2089,2022-08-26T08:28:56.000Z,BRM-DQ1VH63,352C4670,-1,Passed,7363,Apply DUT Power,0.15
2090,2022-08-26T10:39:03.000Z,BRM-DQ1VH63,352C4671,-1,Passed,3962,Apply DUT Power,0.119
2091,2022-08-26T12:00:28.000Z,BRM-DQ1VH63,352C4672,-1,Passed,844,Apply DUT Power,0.121
2092,2022-08-26T12:37:03.000Z,BRM-DQ1VH63,352C4673,-1,Failed,949,Apply DUT Power,0.134
2094,2022-08-26T14:12:50.000Z,BRM-DQ1VH63,352C4673,-1,Failed,549,Apply DUT Power,0.113
2095,2022-08-26T14:25:21.000Z,BRM-DQ1VH63,352C4674,-1,Failed,713,Apply DUT Power,0.134
2096,2022-08-26T14:41:54.000Z,BRM-DQ1VH63,352C4674,-1,Passed,525,Apply DUT Power,0.118
2097,2022-08-26T14:53:36.000Z,BRM-DQ1VH63,352C4675,-1,Passed,599,Apply DUT Power,0.139
2098,2022-08-26T15:04:20.000Z,BRM-DQ1VH63,352C4676,-1,Passed,735,Apply DUT Power,0.127
2099,2022-08-26T15:17:22.000Z,BRM-DQ1VH63,352C4677,-1,Passed,587,Apply DUT Power,0.131
2100,2022-08-26T15:27:26.000Z,BRM-DQ1VH63,352C4678,-1,Passed,708,Apply DUT Power,0.125
2101,2022-08-26T15:40:06.000Z,BRM-DQ1VH63,352C4679,-1,Passed,651,Apply DUT Power,0.126
2102,2022-08-26T15:51:25.000Z,BRM-DQ1VH63,352C4680,-1,Passed,632,Apply DUT Power,0.129
2103,2022-08-26T16:02:56.000Z,BRM-DQ1VH63,352C4681,-1,Passed,624,Apply DUT Power,0.122
2104,2022-08-26T17:15:16.000Z,BRM-DQ1VH63,352C4682,-1,Failed,643,Apply DUT Power,0.128
2105,2022-08-26T17:29:30.000Z,BRM-DQ1VH63,352C4683,-1,Passed,648,Apply DUT Power,0.119
2106,2022-08-26T17:40:34.000Z,BRM-DQ1VH63,352C4684,-1,Passed,1131,Apply DUT Power,0.141
2107,2022-08-26T18:03:27.000Z,BRM-DQ1VH63,352C4685,-1,Passed,719,Apply DUT Power,0.139
2108,2022-08-26T18:18:09.000Z,BRM-DQ1VH63,352C4686,-1,Passed,821,Apply DUT Power,0.123
2109,2022-08-26T18:32:07.000Z,BRM-DQ1VH63,352C4687,-1,Failed,1043,Apply DUT Power,0.137
2110,2022-08-26T18:54:39.000Z,BRM-DQ1VH63,352C4688,-1,Passed,672,Apply DUT Power,0.143
2111,2022-08-26T19:06:07.000Z,BRM-DQ1VH63,352C4689,-1,Passed,870,Apply DUT Power,0.134
2112,2022-08-26T19:21:41.000Z,BRM-DQ1VH63,352C4690,-1,Passed,915,Apply DUT Power,0.122
2113,2022-08-26T19:39:40.000Z,BRM-DQ1VH63,352C4691,-1,Passed,827,Apply DUT Power,0.126
2114,2022-08-26T19:53:41.000Z,BRM-DQ1VH63,352C4692,-1,Passed,786,Apply DUT Power,0.138
2115,2022-08-26T21:18:40.000Z,BRM-DQ1VH63,352C4673,-1,Passed,582,Apply DUT Power,0.137
2117,2022-08-26T21:32:42.000Z,BRM-DQ1VH63,352C4693,-1,Passed,543,Apply DUT Power,0.121
2118,2022-08-29T06:13:13.000Z,BRM-DQ1VH63,352C4687,-1,Passed,951,Apply DUT Power,0.121
2119,2022-08-29T07:54:20.000Z,BRM-DQ1VH63,352C4682,-1,Failed,877,Apply DUT Power,0.128
2120,2022-08-29T09:44:57.000Z,BRM-DQ1VH63,352C4694,-1,Passed,552,Apply DUT Power,0.138
2121,2022-08-29T10:03:05.000Z,BRM-DQ1VH63,352C4695,-1,Failed,655,Apply DUT Power,0.132
2122,2022-08-29T11:36:47.000Z,BRM-DQ1VH63,352C4695,-1,Failed,598,Apply DUT Power,0.131
2123,2022-08-29T11:50:47.000Z,BRM-DQ1VH63,352C4682,-1,Passed,658,Apply DUT Power,0.121
2124,2022-08-29T12:02:02.000Z,BRM-DQ1VH63,352C4696,-1,Passed,723,Apply DUT Power,0.119
2125,2022-08-29T12:14:56.000Z,BRM-DQ1VH63,352C4695,-1,Passed,761,Apply DUT Power,0.139
2126,2022-08-29T12:46:06.000Z,BRM-DQ1VH63,352C4697,-1,Passed,746,Apply DUT Power,0.136
2127,2022-08-29T12:58:56.000Z,BRM-DQ1VH63,352C4698,-1,Passed,838,Apply DUT Power,0.135
2128,2022-08-29T13:13:17.000Z,BRM-DQ1VH63,352C4699,-1,Passed,564,Apply DUT Power,0.126
2129,2022-08-29T13:23:08.000Z,BRM-DQ1VH63,352C4700,-1,Passed,591,Apply DUT Power,0.126
2130,2022-08-29T13:33:32.000Z,BRM-DQ1VH63,352C4701,-1,Passed,736,Apply DUT Power,0.117
2131,2022-08-29T13:46:15.000Z,BRM-DQ1VH63,352C4702,-1,Passed,599,Apply DUT Power,0.124
2132,2022-08-29T14:23:44.000Z,BRM-DQ1VH63,352C4703,-1,Passed,611,Apply DUT Power,0.131
2133,2022-08-29T14:34:38.000Z,BRM-DQ1VH63,352C4704,-1,Passed,753,Apply DUT Power,0.131
2134,2022-08-29T14:49:15.000Z,BRM-DQ1VH63,352C4705,-1,Passed,619,Apply DUT Power,0.119
2135,2022-08-29T15:00:10.000Z,BRM-DQ1VH63,352C4706,-1,Passed,885,Apply DUT Power,0.124
2136,2022-08-29T15:20:28.000Z,BRM-DQ1VH63,352C4707,-1,Failed,624,Apply DUT Power,0.125
2137,2022-08-29T15:32:30.000Z,BRM-DQ1VH63,352C4708,-1,Passed,598,Apply DUT Power,0.13
2138,2022-08-29T15:49:26.000Z,BRM-DQ1VH63,352C4709,-1,Passed,995,Apply DUT Power,0.117
2139,2022-08-29T17:02:08.000Z,BRM-DQ1VH63,352C4710,-1,Passed,1303,Apply DUT Power,0.124
2140,2022-08-29T17:43:32.000Z,BRM-DQ1VH63,352C4707,-1,Passed,652,Apply DUT Power,0.123
2141,2022-08-29T17:57:20.000Z,BRM-DQ1VH63,352C4711,-1,Passed,620,Apply DUT Power,0.116
2142,2022-08-29T18:08:00.000Z,BRM-DQ1VH63,352C4712,-1,Passed,663,Apply DUT Power,0.115
2143,2022-08-29T18:20:05.000Z,BRM-DQ1VH63,352C4713,-1,Passed,587,Apply DUT Power,0.129
2144,2022-08-29T18:56:58.000Z,BRM-DQ1VH63,352C4714,-1,Passed,755,Apply DUT Power,0.125
2145,2022-08-29T19:09:50.000Z,BRM-DQ1VH63,352C4715,-1,Passed,580,Apply DUT Power,0.108
2146,2022-08-29T20:12:01.000Z,BRM-DQ1VH63,352C4715,-1,Passed,592,Apply DUT Power,0.104
2147,2022-08-29T20:22:30.000Z,BRM-DQ1VH63,352C4716,-1,Passed,567,Apply DUT Power,0.119
2148,2022-08-29T20:33:27.000Z,BRM-DQ1VH63,352C4717,-1,Passed,588,Apply DUT Power,0.124
2149,2022-08-29T20:44:45.000Z,BRM-DQ1VH63,352C4718,-1,Passed,600,Apply DUT Power,0.122
2150,2022-08-30T08:55:21.000Z,BRM-DQ1VH63,352C4719,-1,Passed,985,Apply DUT Power,0.132
2151,2022-08-30T09:12:41.000Z,BRM-DQ1VH63,352C4720,-1,Passed,840,Apply DUT Power,0.121
2152,2022-08-30T09:28:33.000Z,BRM-DQ1VH63,352C4721,-1,Passed,693,Apply DUT Power,0.143
2153,2022-08-30T10:47:55.000Z,BRM-DQ1VH63,352C2565,-1,Passed,562,Apply DUT Power,0.135
2154,2022-08-30T11:27:21.000Z,BRM-DQ1VH63,352C4722,-1,Passed,610,Apply DUT Power,0.133
2155,2022-08-30T11:38:50.000Z,BRM-DQ1VH63,352C4723,-1,Passed,984,Apply DUT Power,0.118
2156,2022-08-30T12:00:29.000Z,BRM-DQ1VH63,352C4724,-1,Passed,577,Apply DUT Power,0.132
2157,2022-08-30T12:12:34.000Z,BRM-DQ1VH63,352C4725,-1,Passed,738,Apply DUT Power,0.12
2158,2022-08-30T12:27:55.000Z,BRM-DQ1VH63,352C4726,-1,Passed,775,Apply DUT Power,0.122
2160,2022-08-30T12:53:09.000Z,BRM-DQ1VH63,352C4728,-1,Passed,524,Apply DUT Power,0.12
2161,2022-08-30T13:03:24.000Z,BRM-DQ1VH63,352C4729,-1,Passed,599,Apply DUT Power,0.123
2162,2022-08-30T13:15:02.000Z,BRM-DQ1VH63,352C4730,-1,Failed,690,Apply DUT Power,0.123
2163,2022-08-30T13:27:16.000Z,BRM-DQ1VH63,352C4731,-1,Passed,789,Apply DUT Power,0.12
2164,2022-08-30T13:41:15.000Z,BRM-DQ1VH63,352C4732,-1,Passed,605,Apply DUT Power,0.117
2165,2022-08-30T13:52:14.000Z,BRM-DQ1VH63,352C4733,-1,Passed,720,Apply DUT Power,0.147
2166,2022-08-30T14:06:01.000Z,BRM-DQ1VH63,352C4734,-1,Passed,621,Apply DUT Power,0.118
2168,2022-08-30T14:28:40.000Z,BRM-DQ1VH63,352C4730,-1,Passed,550,Apply DUT Power,0.135
2169,2022-08-30T14:39:48.000Z,BRM-DQ1VH63,352C4735,-1,Passed,698,Apply DUT Power,0.114
2170,2022-08-30T14:53:20.000Z,BRM-DQ1VH63,352C4736,-1,Passed,946,Apply DUT Power,0.128
2173,2022-08-30T15:40:43.000Z,BRM-DQ1VH63,352C4737,-1,Passed,613,Apply DUT Power,0.128
2174,2022-08-30T15:55:59.000Z,BRM-DQ1VH63,352C4738,-1,Failed,735,Apply DUT Power,0.13
2176,2022-08-30T16:14:56.000Z,BRM-DQ1VH63,352C4740,-1,Passed,537,Apply DUT Power,0.127
2177,2022-08-30T16:55:48.000Z,BRM-DQ1VH63,352C4741,-1,Passed,634,Apply DUT Power,0.119
2178,2022-08-30T17:08:07.000Z,BRM-DQ1VH63,352C4742,-1,Failed,613,Apply DUT Power,0.119
2179,2022-08-30T17:46:00.000Z,BRM-DQ1VH63,352C4743,-1,Passed,993,Apply DUT Power,0.14
2180,2022-08-30T18:10:36.000Z,BRM-DQ1VH63,352C4744,-1,Passed,915,Apply DUT Power,0.128
2181,2022-08-30T18:26:50.000Z,BRM-DQ1VH63,352C4745,-1,Passed,720,Apply DUT Power,0.134
2183,2022-08-31T06:21:31.000Z,BRM-DQ1VH63,352C4742,-1,Passed,668,Apply DUT Power,0.112
2184,2022-08-31T06:35:39.000Z,BRM-DQ1VH63,352C4738,-1,Passed,2196,Apply DUT Power,0.117
2185,2022-08-31T07:21:36.000Z,BRM-DQ1VH63,352C4739,-1,Passed,1236,Apply DUT Power,0.119
2186,2022-08-31T09:28:38.000Z,BRM-DQ1VH63,352C4746,-1,Passed,625,Apply DUT Power,0.135
2187,2022-08-31T09:41:22.000Z,BRM-DQ1VH63,352C4747,-1,Passed,960,Apply DUT Power,0.133
2188,2022-08-31T09:59:28.000Z,BRM-DQ1VH63,352C4748,-1,Passed,1315,Apply DUT Power,0.137
2189,2022-08-31T15:29:47.000Z,BRM-DQ1VH63,352C4749,-1,Passed,753,Apply DUT Power,0.127
2190,2022-08-31T15:56:14.000Z,BRM-DQ1VH63,352C4750,-1,Passed,900,Apply DUT Power,0.124
2191,2022-08-31T17:03:57.000Z,BRM-DQ1VH63,352C4752,-1,Passed,713,Apply DUT Power,0.121
2192,2022-08-31T18:07:57.000Z,BRM-DQ1VH63,352C4751,-1,Passed,609,Apply DUT Power,0.116
2193,2022-08-31T18:19:04.000Z,BRM-DQ1VH63,352C4753,-1,Passed,786,Apply DUT Power,0.123
2194,2022-08-31T18:32:30.000Z,BRM-DQ1VH63,352C4754,-1,Passed,888,Apply DUT Power,0.148
2195,2022-08-31T18:47:50.000Z,BRM-DQ1VH63,352C4755,-1,Passed,584,Apply DUT Power,0.13
2196,2022-08-31T18:58:17.000Z,BRM-DQ1VH63,352C4756,-1,Passed,669,Apply DUT Power,0.144
2197,2022-08-31T19:09:59.000Z,BRM-DQ1VH63,352C4757,-1,Passed,692,Apply DUT Power,0.124
2198,2022-08-31T19:21:50.000Z,BRM-DQ1VH63,352C4758,-1,Passed,589,Apply DUT Power,0.132
2199,2022-08-31T19:33:09.000Z,BRM-DQ1VH63,352C4760,-1,Passed,660,Apply DUT Power,0.121
2200,2022-08-31T19:48:33.000Z,BRM-DQ1VH63,352C4759,-1,Passed,604,Apply DUT Power,0.126
2201,2022-08-31T19:59:42.000Z,BRM-DQ1VH63,352C4761,-1,Failed,949,Apply DUT Power,0.122
2204,2022-08-31T20:24:12.000Z,BRM-DQ1VH63,352C4762,-1,Passed,720,Apply DUT Power,0.119
2205,2022-08-31T20:40:15.000Z,BRM-DQ1VH63,352C4761,-1,Passed,753,Apply DUT Power,0.117
2208,2022-09-01T11:46:49.000Z,BRM-DQ1VH63,352C4727,-1,Passed,539,Apply DUT Power,0.122
2209,2022-09-02T05:49:09.000Z,BRM-DQ1VH63,352C4763,-1,Passed,1174,Apply DUT Power,0.133
2210,2022-09-02T06:11:45.000Z,BRM-DQ1VH63,352C4764,-1,Passed,837,Apply DUT Power,0.146
2211,2022-09-02T06:31:58.000Z,BRM-DQ1VH63,352C4765,-1,Passed,881,Apply DUT Power,0.125
2214,2022-09-02T07:35:15.000Z,BRM-DQ1VH63,352C4767,-1,Passed,579,Apply DUT Power,0.032
2215,2022-09-02T07:45:33.000Z,BRM-DQ1VH63,352C4768,-1,Passed,847,Apply DUT Power,0.119
2216,2022-09-02T08:31:47.000Z,BRM-DQ1VH63,352C4769,-1,Passed,938,Apply DUT Power,0.12
2217,2022-09-02T08:52:39.000Z,BRM-DQ1VH63,352C4770,-1,Passed,2054,Apply DUT Power,0.119
2218,2022-09-02T09:30:12.000Z,BRM-DQ1VH63,352C4771,-1,Passed,834,Apply DUT Power,0.129
2219,2022-09-02T09:45:33.000Z,BRM-DQ1VH63,352C4772,-1,Passed,660,Apply DUT Power,0.133
2220,2022-09-02T10:03:50.000Z,BRM-DQ1VH63,352C4773,-1,Passed,1025,Apply DUT Power,0.132
2221,2022-09-02T10:21:23.000Z,BRM-DQ1VH63,352C4774,-1,Passed,776,Apply DUT Power,0.136
2222,2022-09-02T10:35:39.000Z,BRM-DQ1VH63,352C4775,-1,Passed,838,Apply DUT Power,0.136
2223,2022-09-02T10:53:45.000Z,BRM-DQ1VH63,352C4776,-1,Passed,3954,Apply DUT Power,0.132
2224,2022-09-02T12:08:07.000Z,BRM-DQ1VH63,352C4777,-1,Passed,1692,Apply DUT Power,0.133
2225,2022-09-02T12:40:18.000Z,BRM-DQ1VH63,352C4778,-1,Passed,2543,Apply DUT Power,0.122
2226,2022-09-02T13:23:47.000Z,BRM-DQ1VH63,352C4779,-1,Passed,954,Apply DUT Power,0.133
2227,2022-09-02T13:41:12.000Z,BRM-DQ1VH63,352C4780,-1,Passed,604,Apply DUT Power,0.127
2228,2022-09-02T13:52:12.000Z,BRM-DQ1VH63,352C4781,-1,Passed,787,Apply DUT Power,0.117
2229,2022-09-02T21:46:04.000Z,BRM-DQ1VH63,352C4782,-1,Passed,1202,Apply DUT Power,0.129
2230,2022-09-03T13:14:11.000Z,BRM-DQ1VH63,352C4766,-1,Passed,779,Apply DUT Power,0.148
2231,2022-09-03T13:28:49.000Z,BRM-DQ1VH63,352C4783,-1,Passed,641,Apply DUT Power,0.133
2232,2022-09-03T13:40:56.000Z,BRM-DQ1VH63,352C4784,-1,Passed,595,Apply DUT Power,0.122
2233,2022-09-03T13:50:59.000Z,BRM-DQ1VH63,352C4785,-1,Passed,613,Apply DUT Power,0.136
2234,2022-09-06T06:09:35.000Z,BRM-DQ1VH63,352C4786,-1,Passed,794,Apply DUT Power,0.127
2235,2022-09-06T06:42:22.000Z,BRM-DQ1VH63,352C4787,-1,Passed,872,Apply DUT Power,0.127
2236,2022-09-06T06:57:24.000Z,BRM-DQ1VH63,352C4788,-1,Passed,727,Apply DUT Power,0.122
2237,2022-09-06T07:10:01.000Z,BRM-DQ1VH63,352C4789,-1,Failed,1173,Apply DUT Power,0.136
2238,2022-09-06T07:43:55.000Z,BRM-DQ1VH63,352C4789,-1,Passed,916,Apply DUT Power,0.125
2239,2022-09-06T08:40:40.000Z,BRM-DQ1VH63,352C4790,-1,Passed,998,Apply DUT Power,0.138
2242,2022-09-06T09:32:35.000Z,BRM-DQ1VH63,352C4791,-1,Passed,642,Apply DUT Power,0.131
2243,2022-09-06T09:43:47.000Z,BRM-DQ1VH63,352C4792,-1,Passed,665,Apply DUT Power,0.135
2244,2022-09-06T19:52:48.000Z,BRM-DQ1VH63,352C4793,-1,Passed,639,Apply DUT Power,0.133
2245,2022-09-06T20:53:49.000Z,BRM-DQ1VH63,352C4794,-1,Passed,936,Apply DUT Power,0.124
2246,2022-09-06T21:09:58.000Z,BRM-DQ1VH63,352C4795,-1,Passed,859,Apply DUT Power,0.131
2247,2022-09-06T21:26:01.000Z,BRM-DQ1VH63,352C4796,-1,Passed,627,Apply DUT Power,0.122
